source_id,source_x,source_y,run,Ts,I,SD,Success,Type
2,9.575419866335766,92.25724049058,37,2.4116445327287286,12,2952.6450867804365,1,Fixed
2,9.575419866335766,92.25724049058,37,5.064069636068493,13,2824.1820362812937,1,RL
2,9.575419866335766,92.25724049058,38,9.179143146644774,12,2841.002528374124,1,Fixed
2,9.575419866335766,92.25724049058,38,1.952827016905686,9,2387.680154656512,1,RL
2,9.575419866335766,92.25724049058,39,11.228445765336682,14,2885.1178328955857,1,Fixed
2,9.575419866335766,92.25724049058,39,17.68709618918375,14,3471.7518521498737,1,RL
2,9.575419866335766,92.25724049058,40,12.995242941252604,13,3051.13241011245,1,Fixed
2,9.575419866335766,92.25724049058,40,7.666704962397421,14,2934.2670339607844,1,RL
2,9.575419866335766,92.25724049058,41,3.1738372070920016,14,2800.563444815858,1,Fixed
2,9.575419866335766,92.25724049058,41,7.324875504450847,9,2916.5185947560344,1,RL
2,9.575419866335766,92.25724049058,42,18.68083869319161,8,2805.160099649994,1,Fixed
2,9.575419866335766,92.25724049058,42,3.3890521794521256,15,3516.7630224258633,1,RL
2,9.575419866335766,92.25724049058,43,3.5434046447648497,13,3266.4162858920445,1,Fixed
2,9.575419866335766,92.25724049058,43,7.68652563381162,11,2901.6417062960545,1,RL
2,9.575419866335766,92.25724049058,44,14.608839974968404,11,2865.894464388882,1,Fixed
2,9.575419866335766,92.25724049058,44,19.366479250780223,12,2752.6268821822955,1,RL
2,9.575419866335766,92.25724049058,45,5.869269697433273,11,2699.192058288201,1,Fixed
2,9.575419866335766,92.25724049058,45,2.7529995618315515,10,3056.5555792614673,1,RL
2,9.575419866335766,92.25724049058,46,17.798358658902664,9,2431.621205267029,1,Fixed
2,9.575419866335766,92.25724049058,46,17.377172437014572,12,3379.2518010184085,1,RL
2,9.575419866335766,92.25724049058,47,3.9983846809375634,10,2203.7062153488278,1,Fixed
2,9.575419866335766,92.25724049058,47,10.19994948278981,9,2669.8683446483933,1,RL
2,9.575419866335766,92.25724049058,48,5.350994982350523,12,3556.327682788733,1,Fixed
2,9.575419866335766,92.25724049058,48,14.702354045245134,10,2585.0416108320887,1,RL
2,9.575419866335766,92.25724049058,49,4.102035438529742,8,2314.514134297358,1,Fixed
2,9.575419866335766,92.25724049058,49,24.600695996974636,22,4099.1008694957645,1,RL
2,9.575419866335766,92.25724049058,50,3.827797366398181,8,2472.7953660355543,1,Fixed
2,9.575419866335766,92.25724049058,50,2.2737119936561916,11,2715.4763841375766,1,RL
2,9.575419866335766,92.25724049058,51,4.826055579725295,12,2147.3042509684683,1,Fixed
2,9.575419866335766,92.25724049058,51,3.5504928815904337,10,2537.8167109859446,1,RL
2,9.575419866335766,92.25724049058,52,7.159961853984015,12,3123.6329351648924,1,Fixed
2,9.575419866335766,92.25724049058,52,22.49898859934988,14,3246.2132108433148,1,RL
2,9.575419866335766,92.25724049058,53,4.780753777556982,11,3456.587010734529,1,Fixed
2,9.575419866335766,92.25724049058,53,18.321989741061522,10,2142.6377491222756,1,RL
2,9.575419866335766,92.25724049058,54,7.851760944608872,7,2675.790681076396,1,Fixed
2,9.575419866335766,92.25724049058,54,6.17881570261727,16,3103.999467979068,1,RL
2,9.575419866335766,92.25724049058,55,17.18148067383707,11,2399.74812705187,1,Fixed
